377	14255
378	13540
379	11733
380	14231
381	12498
382	17910
383	12906
384	14296
385	13137
386	13822
387	13859
388	13109
389	14326
390	14469
391	12475
392	17278
393	11431
394	13610
395	13841
396	14791
397	12579
398	13257
399	11440
400	14227
401	12610
402	16929
403	18133
404	16612
405	11291
406	12378
407	15058
408	17025
409	13792
410	13297
411	16453
412	13846
413	14036
414	14471
415	11234
416	18106
417	13365
418	15545
419	14190
420	12252
421	10485
422	14322
423	15416
424	15943
425	14693
426	16451
427	14392
428	14764
429	16149
430	13256
431	11896
432	14932
433	14324
434	10947
435	12565
436	11466
437	13865
438	14126
439	12945
440	14487
441	15514
442	13455
443	15664
444	10802
445	13804
446	15692
447	13328
448	12857
449	13524
450	14169
451	15210
452	15659
453	13663
454	11680
455	12743
456	18981
457	16571
458	13705
459	14800
460	14735
461	12955
462	13485
463	11140
464	12051
465	13270
466	14338
467	13801
468	15214
469	12532
470	14080
471	12955
472	19197
473	13288
474	12869
475	13263
476	15401
477	15355
478	12694
479	13339
480	14887
481	12352
482	9991
483	12922
484	23778
485	17526
486	18213
487	12556
488	15764
489	13768
490	13851
491	14816
492	14286
493	14196
494	13885
495	12906
496	14078
497	15305
498	12406
499	13051
500	18820
501	13189
502	12202
503	14120
504	12087
505	11877
506	11533
507	18219
508	12093
509	13185
510	14149
511	14427
512	14485
513	14513
514	17100
515	14416
516	17717
517	14661
518	14500
519	18190
520	13784
521	13957
522	15022
523	13926
524	12858
525	13433
526	14556
527	15779
528	14468
529	11246
530	14526
531	12947
532	13075
533	12910
534	11567
535	12962
536	13186
537	12341
538	14484
539	16503
540	11619
541	15694
542	16761
543	11889
544	12899
545	11683
546	13264
547	13869
548	14407
549	12752
550	16251
551	13225
552	13673
553	12540
554	12446
555	15722
556	12119
557	15598
558	14123
559	13436
560	13693
561	11541
562	13171
563	14960
564	15985
565	12638
566	20427
567	12122
568	14399
569	13731
570	11534
571	15064
572	13654
573	14757
574	13423
575	12378
576	16347
577	16343
578	13815
579	13587
580	12964
581	18968
582	15919
583	13108
584	12496
585	16067
586	13835
587	13515
588	17995
589	13714
590	13160
591	13981
592	14141
593	13284
594	10402
595	14862
596	15986
597	14378
598	11963
599	13836
600	12030
601	15969
602	17470
603	13251
604	12015
605	13623
606	13215
607	15106
608	11597
609	13903
610	13998
611	12422
612	16136
613	12589
614	15368
615	10841
616	11455
617	14782
618	13530
619	14730
620	15902
621	14732
622	14082
623	11883
624	14293
625	12650
626	12090
627	14821
628	12448
629	12884
630	10933
631	11693
632	13914
633	16643
634	14233
635	13595
636	16647
637	13912
638	14132
639	14666
640	13000
641	15717
642	14231
643	13115
644	16607
645	14032
646	13418
647	15958
648	16765
649	14307
650	11398
651	11935
652	15654
653	15706
654	14571
655	15816
656	15063
657	13581
658	14990
659	14137
660	16345
661	13231
662	15410
663	14163
664	13642
665	14625
666	12568
667	11790
668	14644
669	15333
670	17318
671	17250
672	13896
673	15259
674	13984
675	13018
676	16723
677	10382
678	12494
679	14037
680	17441
681	14559
682	13325
683	13347
684	14753
685	15064
686	17309
687	11546
688	13307
689	12887
690	13379
691	15094
692	14835
693	12994
694	13377
695	13757
696	17384
697	14053
698	11460
699	12247
700	13709
701	12166
702	12083
703	14853
704	12531
705	14414
706	14778
707	12594
708	14383
709	13406
710	11619
711	12552
712	11898
713	14184
714	16398
715	10829
716	15738
717	13429
718	11704
719	12817
720	13736
721	13874
722	13400
723	19004
724	15244
725	17568
726	12522
727	13075
728	16766
729	17614
730	16661
731	14152
732	15339
733	15638
734	12322
735	14853
736	15867
737	14407
738	16686
739	14545
740	16330
741	13844
742	12371
743	13749
744	12028
745	13327
746	16413
747	12539
748	12753
749	14528
750	12708
751	12211
752	13730
753	14080
754	16127
755	14923
756	12086
757	16174
758	14513
759	16046
760	12552
761	12834
762	17735
763	11178
764	14244
765	16238
766	15928
767	14073
768	15409
769	17585
770	14146
771	14773
772	14939
773	13303
774	14032
775	16084
776	13018
777	14728
778	13465
779	16836
780	13023
781	14965
782	13512
783	12013
784	15960
785	12815
786	13301
787	14752
788	15014
789	13505
790	13365
791	12339
792	21454
793	13355
794	12543
795	12838
796	12822
797	12218
798	15020
799	15703
800	13700
801	13494
802	12187
803	11146
804	11566
805	16573
806	14118
807	13431
808	12653
809	15294
810	14392
811	12965
812	14404
813	13676
814	15092
815	11985
816	15050
817	13284
818	11999
819	12877
820	13510
821	12086
822	16486
823	12042
824	15374
825	14820
826	14851
827	13269
828	12846
829	11514
830	17482
831	13531
832	13898
833	12351
834	13718
835	13994
836	17542
837	11424
838	13453
839	13307
840	13577
841	13084
842	11069
843	13292
844	14026
845	12135
846	15092
847	14061
848	15112
849	14477
850	12589
851	11565
852	12533
853	15224
854	11026
855	13014
856	15200
857	15676
858	12717
859	13662
860	14703
861	15184
862	17693
863	16614
864	13590
865	12242
866	16341
867	15877
868	15326
869	11856
870	13284
871	12630
872	12928
873	18730
874	15365
875	11916
876	13244
877	13974
878	12725
879	12821
880	14245
881	15458
882	12709
883	12932
884	18844
885	13716
886	13789
887	12632
888	12768
889	13480
890	14645
891	15022
892	13063
893	14680
894	12980
895	16416
896	20690
897	16970
898	13257
899	11061
900	12388
901	14181
902	12932
903	12740
904	13910
905	16022
906	14824
907	11632
908	11397
909	16275
910	15182
911	17759
912	15473
913	16145
914	12752
915	14470
916	17383
917	14112
918	13219
919	14206
920	13539
921	13208
922	12897
923	12282
924	12158
925	15141
926	15058
927	12300
928	10599
929	14206
930	12639
931	15426
932	14175
933	10811
934	13183
935	11790
936	13341
937	16777
938	14240
939	12649
940	11250
941	12296
942	14727
943	12081
944	16332
945	14068
946	13877
947	11672
948	15537
949	11651
950	11867
951	12583
952	13256
953	12696
954	13597
955	13571
956	16072
957	15131
958	11252
959	13552
960	18924
961	15285
962	14341
963	16665
964	12705
965	15152
966	15316
967	11526
968	14623
969	14762
970	15505
971	13735
972	13346
973	11590
974	11179
975	13902
976	15003
977	12217
978	12559
979	15058
980	12910
981	10286
982	15669
983	14118
984	15784
985	14501
986	15962
987	12461
988	11703
989	16111
990	15371
991	13653
992	11593
993	12573
994	15813
995	13292
996	11976
997	14099
998	12432
999	11489
1000	12764
